SCAL,NGEN,NBPS,REPL,MTHD,NODE,SEFN,SERF,WQFT,NQSC,SECS,FRAC
1X,50,500,R12,treeqmc_n0_v1.0.0,heron11,11,0.244444,0.90192803142,0.6307042861547949,0.482,0.0
1X,50,500,R12,treeqmc_n1_v1.0.0,heron11,11,0.244444,0.915364520292,0.6290841813135986,0.514,0.0
1X,50,500,R12,treeqmc_n2_v1.0.0,heron11,12,0.266667,0.91551932685,0.6288416075650118,0.505,0.0
1X,50,500,R12,astral_3_v5.7.7,heron11,12,0.266667,0.91001765441,0.629400246685168,4.57,0.0
1X,50,500,R12,fastral,heron11,13,0.288889,0.911790194594,0.6302918079967109,4.124,0.0
1X,50,500,R12,wqfm_v1.3,heron11,12,0.266667,0.898866169295,0.6288973172987974,75.554,0.4770627630568864
1X,50,500,R12,wqmc_v3.0,heron11,11,0.244444,0.909779093748,0.6311369102682701,37.32899999999999,0.9655763615419648
1X,50,500,R12,TRUE,heron11,0,0.0,1.0,0.6164847363552266,0.0,0.0
1X,50,500,R13,treeqmc_n0_v1.0.0,heron01,15,0.333333,0.915286234733,0.6434193647856923,0.484,0.0
1X,50,500,R13,treeqmc_n1_v1.0.0,heron01,14,0.311111,0.910970558389,0.6394368383184295,0.501,0.0
1X,50,500,R13,treeqmc_n2_v1.0.0,heron01,12,0.266667,0.910367388018,0.6376800287799362,0.499,0.0
1X,50,500,R13,astral_3_v5.7.7,heron01,15,0.333333,0.917886204078,0.6429918799465515,4.208,0.0
1X,50,500,R13,fastral,heron01,16,0.355556,0.917940408268,0.6428046047898037,4.153,0.0
1X,50,500,R13,wqfm_v1.3,heron01,12,0.266667,0.909653138595,0.6376814677767499,89.08500000000001,0.4118987483863726
1X,50,500,R13,wqmc_v3.0,heron01,16,0.355556,0.912443093851,0.6434741494500976,38.015,0.9652505589898724
1X,50,500,R13,TRUE,heron01,0,0.0,1.0,0.6305969781066914,0.0,0.0
1X,50,500,R14,treeqmc_n0_v1.0.0,heron06,17,0.377778,0.906029970282,0.6502582999280502,0.47,0.0
1X,50,500,R14,treeqmc_n1_v1.0.0,heron06,13,0.288889,0.917523631034,0.6471398910473841,0.498,0.0
1X,50,500,R14,treeqmc_n2_v1.0.0,heron06,12,0.266667,0.927018620796,0.6462807071641484,0.497,0.0
1X,50,500,R14,astral_3_v5.7.7,heron06,15,0.333333,0.903394252018,0.6497767499229109,4.154,0.0
1X,50,500,R14,fastral,heron06,16,0.355556,0.911905309092,0.6496706753006476,4.153,0.0
1X,50,500,R14,wqfm_v1.3,heron06,12,0.266667,0.935656688605,0.6468400657827115,90.714,0.4119209824282911
1X,50,500,R14,wqmc_v3.0,heron06,16,0.355556,0.907546910471,0.6502396957549594,38.663,0.9664795799601686
1X,50,500,R14,TRUE,heron06,0,0.0,1.0,0.6377538287593791,0.0,0.0
1X,50,500,R15,treeqmc_n0_v1.0.0,heron02,12,0.266667,0.908501867031,0.641189228080995,0.481,0.0
1X,50,500,R15,treeqmc_n1_v1.0.0,heron02,13,0.288889,0.923424880507,0.6401334155617227,0.511,0.0
1X,50,500,R15,treeqmc_n2_v1.0.0,heron02,10,0.222222,0.944324344782,0.6396518655565834,0.512,0.0
1X,50,500,R15,astral_3_v5.7.7,heron02,10,0.222222,0.914056008408,0.6414900812005345,3.877,0.0
1X,50,500,R15,fastral,heron02,15,0.333333,0.911158747012,0.6409945523692054,4.093,0.0
1X,50,500,R15,wqfm_v1.3,heron02,9,0.2,0.949427668323,0.6398717237126118,86.644,0.4418309403997968
1X,50,500,R15,wqmc_v3.0,heron02,10,0.222222,0.909102016999,0.6415334566759173,39.608999999999995,0.9664975131914464
1X,50,500,R15,TRUE,heron02,0,0.0,1.0,0.6334202898550725,0.0,0.0
1X,50,500,R16,treeqmc_n0_v1.0.0,heron10,15,0.333333,0.893370557879,0.6167077808613424,0.471,0.0
1X,50,500,R16,treeqmc_n1_v1.0.0,heron10,14,0.311111,0.897020813582,0.6167308048103608,0.516,0.0
1X,50,500,R16,treeqmc_n2_v1.0.0,heron10,14,0.311111,0.897145041004,0.6167290574570871,0.514,0.0
1X,50,500,R16,astral_3_v5.7.7,heron10,14,0.311111,0.896105564669,0.617096618357488,4.537,0.0
1X,50,500,R16,fastral,heron10,14,0.311111,0.886738202593,0.6167691437968958,4.201,0.0
1X,50,500,R16,wqfm_v1.3,heron10,14,0.311111,0.898382288183,0.6158943365196834,87.322,0.4106525274272234
1X,50,500,R16,wqmc_v3.0,heron10,15,0.333333,0.885620580274,0.6167451947784973,37.142,0.965456895159119
1X,50,500,R16,TRUE,heron10,0,0.0,1.0,0.6081813135985199,0.0,0.0
1X,50,500,R17,treeqmc_n0_v1.0.0,heron07,18,0.4,0.906466203967,0.6380709219858156,0.473,0.0
1X,50,500,R17,treeqmc_n1_v1.0.0,heron07,14,0.311111,0.920950487946,0.638002980779114,0.505,0.0
1X,50,500,R17,treeqmc_n2_v1.0.0,heron07,14,0.311111,0.913123818665,0.6366294583204851,0.502,0.0
1X,50,500,R17,astral_3_v5.7.7,heron07,14,0.311111,0.911739890068,0.638410525233837,4.487,0.0
1X,50,500,R17,fastral,heron07,14,0.311111,0.917048183856,0.6370340219960942,4.031,0.0
1X,50,500,R17,wqfm_v1.3,heron07,11,0.244444,0.913119536364,0.6350554013773255,73.944,0.5047738829384399
1X,50,500,R17,wqmc_v3.0,heron07,15,0.333333,0.911468648016,0.6368784047692466,38.615,0.9665932927618801
1X,50,500,R17,TRUE,heron07,0,0.0,1.0,0.6202009456264775,0.0,0.0
1X,50,500,R18,treeqmc_n0_v1.0.0,heron08,14,0.311111,0.896860902191,0.6383443313804091,0.48,0.0
1X,50,500,R18,treeqmc_n1_v1.0.0,heron08,12,0.266667,0.898553175942,0.6348241340322747,0.506,0.0
1X,50,500,R18,treeqmc_n2_v1.0.0,heron08,14,0.311111,0.916063523545,0.6310435810463563,0.507,0.0
1X,50,500,R18,astral_3_v5.7.7,heron08,13,0.288889,0.901478378825,0.6361677459142769,4.405,0.0
1X,50,500,R18,fastral,heron08,14,0.311111,0.888241912523,0.6377270017473533,4.073,0.0
1X,50,500,R18,wqfm_v1.3,heron08,12,0.266667,0.89846344965,0.635847157981293,75.231,0.4775956719969162
1X,50,500,R18,wqmc_v3.0,heron08,14,0.311111,0.896860902191,0.6383443313804091,37.25,0.9645637583892618
1X,50,500,R18,TRUE,heron08,0,0.0,1.0,0.6256111625038544,0.0,0.0
1X,50,500,R19,treeqmc_n0_v1.0.0,heron04,13,0.288889,0.925322548999,0.6485274951176894,0.466,0.0
1X,50,500,R19,treeqmc_n1_v1.0.0,heron04,10,0.222222,0.960044446964,0.6469123239798541,0.506,0.0
1X,50,500,R19,treeqmc_n2_v1.0.0,heron04,9,0.2,0.979646063217,0.6463103093843149,0.503,0.0
1X,50,500,R19,astral_3_v5.7.7,heron04,14,0.311111,0.922749845016,0.6476303833898653,4.315,0.0
1X,50,500,R19,fastral,heron04,13,0.288889,0.933251029892,0.6498980367972043,4.176,0.0
1X,50,500,R19,wqfm_v1.3,heron04,11,0.244444,0.975594745852,0.6463599547743859,89.58099999999999,0.4183588037641911
1X,50,500,R19,wqmc_v3.0,heron04,13,0.288889,0.919405327097,0.6482137938123137,38.767999999999994,0.9666993396615766
1X,50,500,R19,TRUE,heron04,0,0.0,1.0,0.6460914790831535,0.0,0.0
1X,50,500,R20,treeqmc_n0_v1.0.0,heron03,14,0.311111,0.928151943774,0.6529219858156028,0.472,0.0
1X,50,500,R20,treeqmc_n1_v1.0.0,heron03,13,0.288889,0.938841053947,0.6526719087264878,0.504,0.0
1X,50,500,R20,treeqmc_n2_v1.0.0,heron03,12,0.266667,0.942898175127,0.6520864425943057,0.5,0.0
1X,50,500,R20,astral_3_v5.7.7,heron03,12,0.266667,0.940503947462,0.6526564909034844,3.644,0.0
1X,50,500,R20,fastral,heron03,13,0.288889,0.929454716258,0.6529503546099291,4.051,0.0
1X,50,500,R20,wqfm_v1.3,heron03,12,0.266667,0.932203131436,0.6523780450200432,78.553,0.48828179700329716
1X,50,500,R20,wqmc_v3.0,heron03,14,0.311111,0.930317733801,0.6530283687943262,39.665,0.9669986133871171
1X,50,500,R20,TRUE,heron03,0,0.0,1.0,0.647650015417823,0.0,0.0
1X,100,500,R1,treeqmc_n0_v1.0.0,heron04,12,0.266667,0.925955542166,0.6381710864425943,0.924,0.0
1X,100,500,R1,treeqmc_n1_v1.0.0,heron04,11,0.244444,0.930350132385,0.6376889197245349,0.96,0.0
1X,100,500,R1,treeqmc_n2_v1.0.0,heron04,8,0.177778,0.954748077646,0.6370662966389146,0.964,0.0
1X,100,500,R1,astral_3_v5.7.7,heron04,10,0.222222,0.935772331124,0.6381507349162299,7.157,0.0
1X,100,500,R1,fastral,heron04,9,0.2,0.946807970984,0.6384751259122212,4.165,0.0
1X,100,500,R1,wqfm_v1.3,heron04,11,0.244444,0.913196285009,0.6366109569328811,112.90899999999999,0.6710536803974883
1X,100,500,R1,wqmc_v3.0,heron04,15,0.333333,0.903132623377,0.6363359543632439,77.093,0.9828129661577575
1X,100,500,R1,TRUE,heron04,0,0.0,1.0,0.6345158803576935,0.0,0.0
1X,100,500,R2,treeqmc_n0_v1.0.0,heron03,10,0.222222,0.908342086102,0.6324645390070922,0.919,0.0
1X,100,500,R2,treeqmc_n1_v1.0.0,heron03,10,0.222222,0.90697361781,0.6325141330044197,0.966,0.0
1X,100,500,R2,treeqmc_n2_v1.0.0,heron03,10,0.222222,0.911299189354,0.6323038338986535,0.966,0.0
1X,100,500,R2,astral_3_v5.7.7,heron03,11,0.244444,0.920153818096,0.6301517113783534,6.835,0.0
1X,100,500,R2,fastral,heron03,10,0.222222,0.916350446945,0.6321395826909241,4.181,0.0
1X,100,500,R2,wqfm_v1.3,heron03,9,0.2,0.956546357152,0.6262936581354712,110.819,0.6787193531795089
1X,100,500,R2,wqmc_v3.0,heron03,10,0.222222,0.908375795803,0.6320053962380512,76.527,0.982855724123512
1X,100,500,R2,TRUE,heron03,0,0.0,1.0,0.6243166820844896,0.0,0.0
1X,100,500,R3,treeqmc_n0_v1.0.0,heron09,16,0.355556,0.91242447688,0.6374346284304656,0.92,0.0
1X,100,500,R3,treeqmc_n1_v1.0.0,heron09,13,0.288889,0.917592940655,0.637309127351218,0.994,0.0
1X,100,500,R3,treeqmc_n2_v1.0.0,heron09,13,0.288889,0.913443904125,0.6372433960324803,0.986,0.0
1X,100,500,R3,astral_3_v5.7.7,heron09,15,0.333333,0.899630946062,0.6369733785589474,6.783,0.0
1X,100,500,R3,fastral,heron09,14,0.311111,0.908805970456,0.6376491931339295,4.108,0.0
1X,100,500,R3,wqfm_v1.3,heron09,12,0.266667,0.916647369464,0.636945420906568,132.63400000000001,0.5765188413227378
1X,100,500,R3,wqmc_v3.0,heron09,15,0.333333,0.906380917299,0.6362304450611573,77.789,0.9829924539459307
1X,100,500,R3,TRUE,heron09,0,0.0,1.0,0.628910679412067,0.0,0.0
1X,100,500,R4,treeqmc_n0_v1.0.0,heron05,13,0.288889,0.905204300782,0.6330534998458218,0.923,0.0
1X,100,500,R4,treeqmc_n1_v1.0.0,heron05,12,0.266667,0.900465750363,0.6322902148216671,0.977,0.0
1X,100,500,R4,treeqmc_n2_v1.0.0,heron05,11,0.244444,0.907585824082,0.6318413506012951,0.977,0.0
1X,100,500,R4,astral_3_v5.7.7,heron05,12,0.266667,0.911654624346,0.6326185630588961,6.881,0.0
1X,100,500,R4,fastral,heron05,12,0.266667,0.900716715562,0.6326277623599548,4.289,0.0
1X,100,500,R4,wqfm_v1.3,heron05,11,0.244444,0.910279325501,0.6321558741905643,119.47,0.5712396417510672
1X,100,500,R4,wqmc_v3.0,heron05,14,0.311111,0.908746745923,0.6323275773460787,69.574,0.9809124098082617
1X,100,500,R4,TRUE,heron05,0,0.0,1.0,0.6269873059923938,0.0,0.0
1X,100,500,R5,treeqmc_n0_v1.0.0,heron11,13,0.288889,0.906736207677,0.6341173296330558,0.933,0.0
1X,100,500,R5,treeqmc_n1_v1.0.0,heron11,11,0.244444,0.897247407219,0.6332754137115839,0.979,0.0
1X,100,500,R5,treeqmc_n2_v1.0.0,heron11,12,0.266667,0.911115338416,0.6320258505499023,0.976,0.0
1X,100,500,R5,astral_3_v5.7.7,heron11,12,0.266667,0.906368576885,0.6331786925686093,6.444,0.0
1X,100,500,R5,fastral,heron11,12,0.266667,0.910068187664,0.6341744269709118,5.013,0.0
1X,100,500,R5,wqfm_v1.3,heron11,13,0.288889,0.909896554354,0.6303324596566965,106.91799999999999,0.6426700836154811
1X,100,500,R5,wqmc_v3.0,heron11,12,0.266667,0.904873746189,0.6311039161270429,70.044,0.9809976586145851
1X,100,500,R5,TRUE,heron11,0,0.0,1.0,0.6247919621749409,0.0,0.0
1X,100,500,R6,treeqmc_n0_v1.0.0,heron01,11,0.244444,0.943869978853,0.6347538801521225,0.906,0.0
1X,100,500,R6,treeqmc_n1_v1.0.0,heron01,11,0.244444,0.909137303539,0.6336266831123445,0.954,0.0
1X,100,500,R6,treeqmc_n2_v1.0.0,heron01,11,0.244444,0.90693438411,0.6330389556994552,0.948,0.0
1X,100,500,R6,astral_3_v5.7.7,heron01,13,0.288889,0.925266228979,0.634117946345976,6.398,0.0
1X,100,500,R6,fastral,heron01,11,0.244444,0.925371007141,0.634577705827937,4.233,0.0
1X,100,500,R6,wqfm_v1.3,heron01,9,0.2,0.91423772939,0.6323040394696269,109.28200000000001,0.6569151369850478
1X,100,500,R6,wqmc_v3.0,heron01,11,0.244444,0.930468861565,0.6344544146366533,73.151,0.9813809790706894
1X,100,500,R6,TRUE,heron01,0,0.0,1.0,0.6300943570767807,0.0,0.0
1X,100,500,R7,treeqmc_n0_v1.0.0,heron06,11,0.244444,0.94156836186,0.6305238976256553,0.896,0.0
1X,100,500,R7,treeqmc_n1_v1.0.0,heron06,11,0.244444,0.906639798206,0.6278718264980985,0.969,0.0
1X,100,500,R7,treeqmc_n2_v1.0.0,heron06,11,0.244444,0.903347914732,0.6270667591736047,0.962,0.0
1X,100,500,R7,astral_3_v5.7.7,heron06,11,0.244444,0.949494511942,0.6308730085311954,6.962,0.0
1X,100,500,R7,fastral,heron06,10,0.222222,0.965276144946,0.6299414122725872,4.105,0.0
1X,100,500,R7,wqfm_v1.3,heron06,10,0.222222,0.907532239893,0.6268456675917361,107.424,0.6346719541257074
1X,100,500,R7,wqmc_v3.0,heron06,11,0.244444,0.944931997401,0.6302421626066399,69.477,0.9813175583286555
1X,100,500,R7,TRUE,heron06,0,0.0,1.0,0.6260194778497277,0.0,0.0
1X,100,500,R8,treeqmc_n0_v1.0.0,heron02,11,0.244444,0.957183096931,0.6422144619179772,0.895,0.0
1X,100,500,R8,treeqmc_n1_v1.0.0,heron02,10,0.222222,0.967611269401,0.6426551032994141,0.978,0.0
1X,100,500,R8,treeqmc_n2_v1.0.0,heron02,10,0.222222,0.967611269401,0.6426551032994141,0.975,0.0
1X,100,500,R8,astral_3_v5.7.7,heron02,9,0.2,0.962349339251,0.6416766368588755,6.381,0.0
1X,100,500,R8,fastral,heron02,11,0.244444,0.966238183981,0.6426463151403022,4.202,0.0
1X,100,500,R8,wqfm_v1.3,heron02,11,0.244444,0.95405490843,0.640845513413506,123.536,0.5748931485558865
1X,100,500,R8,wqmc_v3.0,heron02,12,0.266667,0.956727271666,0.6421754548257786,72.312,0.9821329793118707
1X,100,500,R8,TRUE,heron02,0,0.0,1.0,0.6409673142152328,0.0,0.0
1X,100,500,R9,treeqmc_n0_v1.0.0,heron10,9,0.2,0.939384750352,0.6266204131976565,0.913,0.0
1X,100,500,R9,treeqmc_n1_v1.0.0,heron10,8,0.177778,0.934867061872,0.6249740980573543,0.979,0.0
1X,100,500,R9,treeqmc_n2_v1.0.0,heron10,9,0.2,0.952483189497,0.6235639839654641,0.992,0.0
1X,100,500,R9,astral_3_v5.7.7,heron10,10,0.222222,0.906938793229,0.6258099496351115,7.269,0.0
1X,100,500,R9,fastral,heron10,11,0.244444,0.922291874032,0.6266161989927023,4.265,0.0
1X,100,500,R9,wqfm_v1.3,heron10,9,0.2,0.944493245427,0.6261655360263131,111.75200000000001,0.6206689813157706
1X,100,500,R9,wqmc_v3.0,heron10,12,0.266667,0.923810419735,0.6252825573029088,70.66300000000001,0.9815745156588312
1X,100,500,R9,TRUE,heron10,0,0.0,1.0,0.624065474355021,0.0,0.0
1X,100,500,R10,treeqmc_n0_v1.0.0,heron07,11,0.244444,0.918391980311,0.6310783739336006,0.904,0.0
1X,100,500,R10,treeqmc_n1_v1.0.0,heron07,7,0.155556,0.93792394779,0.6317722273614965,0.984,0.0
1X,100,500,R10,treeqmc_n2_v1.0.0,heron07,7,0.155556,0.926929100213,0.6317689382259225,0.982,0.0
1X,100,500,R10,astral_3_v5.7.7,heron07,9,0.2,0.918643266258,0.6313978312262308,6.982,0.0
1X,100,500,R10,fastral,heron07,11,0.244444,0.930317072998,0.6322698119025594,4.977,0.0
1X,100,500,R10,wqfm_v1.3,heron07,8,0.177778,0.922309538727,0.6301784869976359,122.50899999999999,0.6026659265849856
1X,100,500,R10,wqmc_v3.0,heron07,13,0.288889,0.916031910543,0.6303650426559769,75.143,0.9825532651078609
1X,100,500,R10,TRUE,heron07,0,0.0,1.0,0.6265338678178641,0.0,0.0
1X,100,500,R11,treeqmc_n0_v1.0.0,heron08,14,0.311111,0.890914778157,0.6335062185219447,0.911,0.0
1X,100,500,R11,treeqmc_n1_v1.0.0,heron08,7,0.155556,0.935345027749,0.632055915304759,0.963,0.0
1X,100,500,R11,treeqmc_n2_v1.0.0,heron08,8,0.177778,0.93191921206,0.6318943879124268,0.959,0.0
1X,100,500,R11,astral_3_v5.7.7,heron08,10,0.222222,0.901800987338,0.6344798540446089,7.154,0.0
1X,100,500,R11,fastral,heron08,13,0.288889,0.897670211368,0.634532069071847,5.126,0.0
1X,100,500,R11,wqfm_v1.3,heron08,12,0.266667,0.921082355555,0.6344298489053346,103.477,0.6455927404157445
1X,100,500,R11,wqmc_v3.0,heron08,15,0.333333,0.889738780165,0.6333565114605818,68.141,0.9803789201802146
1X,100,500,R11,TRUE,heron08,0,0.0,1.0,0.6260858772741289,0.0,0.0
1X,100,500,R12,treeqmc_n0_v1.0.0,heron03,10,0.222222,0.910000389593,0.6390338164251208,0.918,0.0
1X,100,500,R12,treeqmc_n1_v1.0.0,heron03,10,0.222222,0.900338978469,0.6383783533765033,0.973,0.0
1X,100,500,R12,treeqmc_n2_v1.0.0,heron03,10,0.222222,0.89847620228,0.6380009764621235,0.969,0.0
1X,100,500,R12,astral_3_v5.7.7,heron03,10,0.222222,0.909362580891,0.6389762051598314,6.792,0.0
1X,100,500,R12,fastral,heron03,12,0.266667,0.911236621383,0.6391575701510946,4.887,0.0
1X,100,500,R12,wqfm_v1.3,heron03,9,0.2,0.931520393582,0.6374138657621544,113.57300000000001,0.6361635247814181
1X,100,500,R12,wqmc_v3.0,heron03,10,0.222222,0.911916725287,0.6392753109260972,73.60900000000001,0.9815511690146584
1X,100,500,R12,TRUE,heron03,0,0.0,1.0,0.6315809435707678,0.0,0.0
1X,100,500,R13,treeqmc_n0_v1.0.0,heron04,16,0.355556,0.916156085172,0.6339301058690513,0.956,0.0
1X,100,500,R13,treeqmc_n1_v1.0.0,heron04,14,0.311111,0.912397165581,0.6329295405488745,0.98,0.0
1X,100,500,R13,treeqmc_n2_v1.0.0,heron04,12,0.266667,0.923464817471,0.6312724329324699,0.978,0.0
1X,100,500,R13,astral_3_v5.7.7,heron04,13,0.288889,0.915531725342,0.6337516702641587,6.658,0.0
1X,100,500,R13,fastral,heron04,14,0.311111,0.917193181807,0.633421420495426,4.953,0.0
1X,100,500,R13,wqfm_v1.3,heron04,12,0.266667,0.928486063845,0.631338935142358,112.961,0.6504014659926878
1X,100,500,R13,wqmc_v3.0,heron04,12,0.266667,0.911803702884,0.6338373933600575,74.85,0.9815631262525051
1X,100,500,R13,TRUE,heron04,0,0.0,1.0,0.6280007194984069,0.0,0.0
1X,100,500,R14,treeqmc_n0_v1.0.0,heron09,15,0.333333,0.911240226244,0.6388131873779422,0.895,0.0
1X,100,500,R14,treeqmc_n1_v1.0.0,heron09,9,0.2,0.958123957002,0.638701459553911,0.965,0.0
1X,100,500,R14,treeqmc_n2_v1.0.0,heron09,8,0.177778,0.976038308712,0.6382174940898345,0.943,0.0
1X,100,500,R14,astral_3_v5.7.7,heron09,13,0.288889,0.917775665043,0.639322849213691,6.551,0.0
1X,100,500,R14,fastral,heron09,11,0.244444,0.948238487314,0.6397381539726591,4.942,0.0
1X,100,500,R14,wqfm_v1.3,heron09,6,0.133333,0.98255356788,0.638280655771405,113.51,0.6407364989868735
1X,100,500,R14,wqmc_v3.0,heron09,15,0.333333,0.914156854837,0.6388026004728132,74.059,0.9820548481616009
1X,100,500,R14,TRUE,heron09,0,0.0,1.0,0.6366158906362421,0.0,0.0
1X,100,500,R15,treeqmc_n0_v1.0.0,heron05,10,0.222222,0.93155343453,0.6408400143899682,0.937,0.0
1X,100,500,R15,treeqmc_n1_v1.0.0,heron05,10,0.222222,0.930717474325,0.6404583204851475,0.982,0.0
1X,100,500,R15,treeqmc_n2_v1.0.0,heron05,10,0.222222,0.926853838055,0.6401494500976462,0.975,0.0
1X,100,500,R15,astral_3_v5.7.7,heron05,10,0.222222,0.9431438292,0.6404218830301162,7.09,0.0
1X,100,500,R15,fastral,heron05,10,0.222222,0.927931676056,0.6403746530989824,5.051,0.0
1X,100,500,R15,wqfm_v1.3,heron05,11,0.244444,0.923916495891,0.6399842224277932,120.24199999999999,0.5671811846110344
1X,100,500,R15,wqmc_v3.0,heron05,13,0.288889,0.918374835388,0.6405416281221091,69.556,0.9804905399965496
1X,100,500,R15,TRUE,heron05,0,0.0,1.0,0.6352618974200843,0.0,0.0
1X,100,500,R16,treeqmc_n0_v1.0.0,heron11,12,0.266667,0.956356128049,0.6225096618357487,0.903,0.0
1X,100,500,R16,treeqmc_n1_v1.0.0,heron11,12,0.266667,0.950955046562,0.62207544454723,0.969,0.0
1X,100,500,R16,treeqmc_n2_v1.0.0,heron11,10,0.222222,0.929375168515,0.6197992599444958,0.969,0.0
1X,100,500,R16,astral_3_v5.7.7,heron11,12,0.266667,0.957160840097,0.6228369822181108,7.431,0.0
1X,100,500,R16,fastral,heron11,12,0.266667,0.938851627765,0.6223458217699661,5.001,0.0
1X,100,500,R16,wqfm_v1.3,heron11,8,0.177778,0.958526981028,0.6226510946654332,116.983,0.5970012736893394
1X,100,500,R16,wqmc_v3.0,heron11,11,0.244444,0.947705440297,0.6223872443211018,71.131,0.9818363301514108
1X,100,500,R16,TRUE,heron11,0,0.0,1.0,0.6188691026827012,0.0,0.0
1X,100,500,R17,treeqmc_n0_v1.0.0,heron01,14,0.311111,0.908955073691,0.6267234042553191,0.93,0.0
1X,100,500,R17,treeqmc_n1_v1.0.0,heron01,11,0.244444,0.916445958174,0.626783328194059,1.005,0.0
1X,100,500,R17,treeqmc_n2_v1.0.0,heron01,11,0.244444,0.920869253427,0.6265986740672217,1.008,0.0
1X,100,500,R17,astral_3_v5.7.7,heron01,11,0.244444,0.917948048549,0.6266970397779833,7.179,0.0
1X,100,500,R17,fastral,heron01,13,0.288889,0.888422191912,0.6268373933600576,5.153,0.0
1X,100,500,R17,wqfm_v1.3,heron01,13,0.288889,0.916609468566,0.6249851474971734,120.503,0.569687061732903
1X,100,500,R17,wqmc_v3.0,heron01,14,0.311111,0.909946324274,0.6264325727207318,69.963,0.9812186441404743
1X,100,500,R17,TRUE,heron01,0,0.0,1.0,0.6179354507143592,0.0,0.0
1X,100,500,R18,treeqmc_n0_v1.0.0,heron00,13,0.288889,0.907326232798,0.6361047384109364,1.806,0.0
1X,100,500,R18,treeqmc_n1_v1.0.0,heron00,11,0.244444,0.926033168241,0.6347024874087779,1.869,0.0
1X,100,500,R18,treeqmc_n2_v1.0.0,heron00,12,0.266667,0.923037186989,0.6346442594305685,1.874,0.0
1X,100,500,R18,astral_3_v5.7.7,heron00,11,0.244444,0.915392746771,0.6358268064549286,9.969,0.0
1X,100,500,R18,fastral,heron00,12,0.266667,0.917596817539,0.6362726898961867,9.082,0.0
1X,100,500,R18,wqfm_v1.3,heron00,10,0.222222,0.916257992692,0.6347699660807894,194.458,0.660353392506351
1X,100,500,R18,wqmc_v3.0,heron00,15,0.333333,0.905735510513,0.6351853222325008,131.007,0.9801842649629409
1X,100,500,R18,TRUE,heron00,0,0.0,1.0,0.6253088703875013,0.0,0.0
1X,100,500,R19,treeqmc_n0_v1.0.0,heron06,12,0.266667,0.933950812629,0.6367369205468187,0.9,0.0
1X,100,500,R19,treeqmc_n1_v1.0.0,heron06,11,0.244444,0.969210392285,0.6365884469112961,0.97,0.0
1X,100,500,R19,treeqmc_n2_v1.0.0,heron06,11,0.244444,0.96670077505,0.6365715900914791,0.963,0.0
1X,100,500,R19,astral_3_v5.7.7,heron06,12,0.266667,0.938967787574,0.6361158392434988,7.253,0.0
1X,100,500,R19,fastral,heron06,11,0.244444,0.962844031032,0.6378286565936889,5.072,0.0
1X,100,500,R19,wqfm_v1.3,heron06,11,0.244444,0.966700775049,0.6365715900914791,105.991,0.6429885556320819
1X,100,500,R19,wqmc_v3.0,heron06,11,0.244444,0.968795953257,0.636517010998047,69.47999999999999,0.9808721934369604
1X,100,500,R19,TRUE,heron06,0,0.0,1.0,0.6362972556275054,0.0,0.0
1X,100,500,R20,treeqmc_n0_v1.0.0,heron02,11,0.244444,0.981379745771,0.6507163120567376,0.912,0.0
1X,100,500,R20,treeqmc_n1_v1.0.0,heron02,9,0.2,0.987679480611,0.6505429643334362,0.977,0.0
1X,100,500,R20,treeqmc_n2_v1.0.0,heron02,11,0.244444,0.968485652636,0.6491903073286052,0.981,0.0
1X,100,500,R20,astral_3_v5.7.7,heron02,13,0.288889,0.971083079837,0.649921420495426,6.515,0.0
1X,100,500,R20,fastral,heron02,12,0.266667,0.97459441048,0.6506420495426046,5.048,0.0
1X,100,500,R20,wqfm_v1.3,heron02,11,0.244444,0.961731228178,0.6484086237023332,107.535,0.6643976379783326
1X,100,500,R20,wqmc_v3.0,heron02,14,0.311111,0.965803550912,0.6496869668002878,72.727,0.9823861839481898
1X,100,500,R20,TRUE,heron02,0,0.0,1.0,0.6483294788775825,0.0,0.0
1X,200,500,R1,treeqmc_n0_v1.0.0,heron05,6,0.133333,0.952248968959,0.6321831894336519,1.81,0.0
1X,200,500,R1,treeqmc_n1_v1.0.0,heron05,6,0.133333,0.954249367546,0.6321913094871005,1.92,0.0
1X,200,500,R1,treeqmc_n2_v1.0.0,heron05,5,0.111111,0.960400134968,0.631970834618152,1.904,0.0
1X,200,500,R1,astral_3_v5.7.7,heron05,5,0.111111,0.956666953401,0.6320769092404153,14.42,0.0
1X,200,500,R1,fastral,heron05,5,0.111111,0.956342122959,0.6321847826086957,5.033,0.0
1X,200,500,R1,wqfm_v1.3,heron05,5,0.111111,0.965603728061,0.6320764210093535,170.155,0.7725368046780876
1X,200,500,R1,wqmc_v3.0,heron05,9,0.2,0.935242648231,0.6311673347723301,132.805,0.9898046007303941
1X,200,500,R1,TRUE,heron05,0,0.0,1.0,0.6285893719806763,0.0,0.0
1X,200,500,R2,treeqmc_n0_v1.0.0,heron01,10,0.222222,0.931999168605,0.6296213639634084,1.764,0.0
1X,200,500,R2,treeqmc_n1_v1.0.0,heron01,6,0.133333,0.989582953986,0.6289960941515058,1.934,0.0
1X,200,500,R2,treeqmc_n2_v1.0.0,heron01,6,0.133333,0.98210635442,0.6288497790112036,1.918,0.0
1X,200,500,R2,astral_3_v5.7.7,heron01,10,0.222222,0.929317509745,0.6292543426868126,15.723,0.0
